96.0,96.0,1035.0,0.0,230.0,sky is clear,15
96.0,96.0,1035.0,0.0,230.0,sky is clear,15
95.0,95.0,1034.0,0.0,130.0,sky is clear,15
95.0,95.0,1036.0,0.0,230.0,sky is clear,15
94.0,94.0,1036.0,0.0,230.0,sky is clear,15
92.0,92.0,1035.0,0.0,86.0,sky is clear,15
91.0,91.0,1034.0,0.0,158.0,sky is clear,15
91.0,91.0,1034.0,0.0,230.0,sky is clear,15
92.0,92.0,1034.0,0.0,230.0,sky is clear,15
91.0,91.0,1034.0,1.0,339.0,sky is clear,16
93.0,93.0,1035.0,3.0,290.0,sky is clear,16
93.0,93.0,1034.0,2.0,310.0,sky is clear,16
93.0,93.0,1045.0,0.0,230.0,sky is clear,16
94.0,94.0,1035.0,3.0,300.0,sky is clear,16
92.0,92.0,1033.0,1.0,310.0,sky is clear,16
92.0,92.0,1023.0,0.0,230.0,sky is clear,16
46.0,46.0,1033.0,0.0,150.0,sky is clear,16
93.0,93.0,1032.0,1.0,270.0,sky is clear,16
87.0,87.0,1031.0,3.0,260.0,sky is clear,16
87.0,87.0,1030.0,4.0,290.0,sky is clear,16
86.0,86.0,1024.0,2.0,260.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,17
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,18
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
86.0,86.0,1019.0,0.0,230.0,sky is clear,19
91.0,91.0,1013.0,0.0,230.0,sky is clear,19
92.0,92.0,1012.0,0.0,230.0,sky is clear,19
86.0,86.0,1023.0,3.0,310.0,sky is clear,19
89.0,89.0,1022.0,4.0,300.0,sky is clear,19
93.0,93.0,1022.0,5.0,290.0,sky is clear,19
83.0,83.0,1013.0,0.0,230.0,sky is clear,19
81.0,81.0,1014.0,0.0,230.0,sky is clear,19
81.0,81.0,1025.0,2.0,280.0,sky is clear,19
81.0,81.0,1024.0,3.0,280.0,sky is clear,19
61.0,61.0,1013.0,0.0,157.0,sky is clear,19
71.0,71.0,1014.0,0.0,230.0,sky is clear,20
78.0,78.0,1014.0,0.0,22.0,sky is clear,20
93.0,93.0,1025.0,1.0,330.0,sky is clear,20
93.0,93.0,1025.0,1.0,290.0,sky is clear,20
93.0,93.0,1026.0,1.0,250.0,sky is clear,20
93.0,93.0,1026.0,1.0,200.0,sky is clear,20
89.0,89.0,1027.0,3.0,100.0,sky is clear,20
46.0,46.0,1027.0,1.0,130.0,sky is clear,20
92.0,92.0,1028.0,2.0,330.0,sky is clear,20
92.0,92.0,1017.0,0.0,230.0,sky is clear,20
86.0,86.0,1029.0,1.0,71.0,sky is clear,20
86.0,86.0,1029.0,0.0,230.0,sky is clear,20
92.0,92.0,1027.0,0.0,230.0,sky is clear,20
98.0,98.0,1025.0,0.0,230.0,sky is clear,20
86.0,86.0,1025.0,0.0,230.0,sky is clear,20
86.0,86.0,1026.0,1.0,260.0,sky is clear,20
86.0,86.0,1027.0,2.0,290.0,sky is clear,20
85.0,85.0,1026.0,0.0,230.0,sky is clear,20
90.0,90.0,1023.0,0.0,230.0,sky is clear,21
86.0,86.0,1026.0,1.0,297.0,sky is clear,21
89.0,89.0,1024.0,0.0,263.0,sky is clear,21
93.0,93.0,1023.0,0.0,230.0,sky is clear,21
96.0,96.0,1025.0,0.0,230.0,sky is clear,21
96.0,96.0,1026.0,0.0,230.0,sky is clear,21
98.0,98.0,1026.0,0.0,230.0,sky is clear,21
97.0,97.0,1026.0,0.0,230.0,sky is clear,21
98.0,98.0,1025.0,0.0,230.0,sky is clear,21
84.0,84.0,1024.0,0.0,139.0,sky is clear,21
91.0,91.0,1023.0,0.0,61.0,sky is clear,21
88.0,88.0,1024.0,0.0,145.0,sky is clear,22
86.0,86.0,1025.0,0.0,230.0,sky is clear,22
85.0,85.0,1035.0,1.0,223.0,sky is clear,22
86.0,86.0,1025.0,2.0,56.0,sky is clear,22
89.0,89.0,1025.0,0.0,230.0,sky is clear,22
93.0,93.0,1026.0,0.0,230.0,sky is clear,22
90.0,90.0,1035.0,0.0,230.0,sky is clear,22
91.0,91.0,1038.0,0.0,230.0,sky is clear,22
86.0,86.0,1028.0,0.0,118.0,sky is clear,22
86.0,86.0,1028.0,0.0,230.0,sky is clear,22
86.0,86.0,1029.0,0.0,230.0,sky is clear,22
94.0,94.0,1029.0,0.0,33.0,sky is clear,22
86.0,86.0,1027.0,0.0,230.0,sky is clear,22
89.0,89.0,1036.0,1.0,152.0,sky is clear,22
86.0,86.0,1030.0,0.0,230.0,sky is clear,22
86.0,86.0,1031.0,0.0,230.0,sky is clear,22
86.0,86.0,1031.0,1.0,319.0,sky is clear,22
89.0,89.0,1030.0,0.0,230.0,sky is clear,22
86.0,86.0,1031.0,2.0,321.0,sky is clear,22
69.0,69.0,1035.0,0.0,246.0,sky is clear,22
73.0,73.0,1041.0,0.0,230.0,sky is clear,22
80.0,80.0,1041.0,0.0,230.0,sky is clear,23
87.0,87.0,1041.0,0.0,230.0,sky is clear,23
90.0,90.0,1042.0,1.0,272.0,sky is clear,23
89.0,89.0,1041.0,0.0,230.0,sky is clear,23
86.0,86.0,1031.0,0.0,230.0,sky is clear,23
86.0,86.0,1031.0,1.0,310.0,sky is clear,23
86.0,86.0,1029.0,0.0,230.0,sky is clear,23
94.0,94.0,1028.0,0.0,141.0,sky is clear,23
94.0,94.0,1042.0,0.0,230.0,sky is clear,23
98.0,98.0,1031.0,0.0,230.0,sky is clear,23
92.0,92.0,1043.0,1.0,120.0,sky is clear,23
95.0,95.0,1043.0,0.0,230.0,sky is clear,23
97.0,97.0,1037.0,0.0,230.0,sky is clear,23
99.0,99.0,1031.0,0.0,230.0,sky is clear,23
99.0,99.0,1031.0,0.0,230.0,sky is clear,23
85.0,85.0,1030.0,0.0,230.0,sky is clear,23
87.0,87.0,1029.0,2.0,250.0,sky is clear,23
86.0,86.0,1031.0,0.0,311.0,sky is clear,24
86.0,86.0,1031.0,0.0,270.0,sky is clear,24
86.0,86.0,1027.0,1.0,290.0,sky is clear,25
86.0,86.0,1027.0,0.0,260.0,sky is clear,25
89.0,89.0,1026.0,0.0,230.0,sky is clear,25
92.0,92.0,1026.0,0.0,230.0,sky is clear,25
92.0,92.0,1033.0,0.0,189.0,sky is clear,25
86.0,86.0,1029.0,0.0,205.0,sky is clear,25
90.0,90.0,1028.0,0.0,230.0,sky is clear,25
82.0,82.0,1027.0,0.0,230.0,sky is clear,25
72.0,72.0,1027.0,0.0,172.0,sky is clear,25
86.0,86.0,1024.0,0.0,230.0,sky is clear,26
86.0,86.0,1025.0,0.0,230.0,sky is clear,26
91.0,91.0,1029.0,0.0,230.0,sky is clear,26
90.0,90.0,1030.0,1.0,134.0,sky is clear,26
86.0,86.0,1024.0,0.0,230.0,sky is clear,26
93.0,93.0,1086.0,0.0,0.0,sky is clear,31
94.0,94.0,1087.0,0.0,0.0,sky is clear,31
94.0,94.0,1087.0,0.0,0.0,sky is clear,31
91.0,91.0,1023.0,0.0,0.0,sky is clear,31
91.0,91.0,1023.0,0.0,0.0,sky is clear,31
92.0,92.0,1024.0,0.0,0.0,sky is clear,31
95.0,95.0,1089.0,0.0,0.0,sky is clear,31
94.0,94.0,1090.0,0.0,0.0,sky is clear,31
94.0,94.0,1090.0,0.0,0.0,sky is clear,31
94.0,94.0,1091.0,0.0,0.0,sky is clear,31
95.0,95.0,1092.0,0.0,0.0,sky is clear,31
95.0,95.0,1092.0,0.0,0.0,sky is clear,31
95.0,95.0,1092.0,0.0,0.0,sky is clear,31
95.0,95.0,1093.0,0.0,0.0,sky is clear,31
95.0,95.0,1093.0,0.0,0.0,sky is clear,31
91.0,91.0,1009.0,0.0,0.0,sky is clear,31
79.0,79.0,1019.0,0.0,60.0,sky is clear,31
79.0,79.0,1019.0,0.0,0.0,sky is clear,31
79.0,79.0,1020.0,1.0,75.0,sky is clear,31
79.0,79.0,1020.0,0.0,75.0,sky is clear,31
79.0,79.0,1019.0,1.0,328.0,sky is clear,31
79.0,79.0,1020.0,0.0,257.0,sky is clear,31
79.0,79.0,1096.0,0.0,0.0,sky is clear,31
73.0,73.0,1096.0,0.0,0.0,sky is clear,1
91.0,91.0,1021.0,0.0,0.0,sky is clear,1
91.0,91.0,1097.0,0.0,0.0,sky is clear,1
91.0,91.0,1097.0,0.0,0.0,sky is clear,1
92.0,92.0,1097.0,0.0,0.0,sky is clear,1
94.0,94.0,1021.0,0.0,319.0,sky is clear,1
94.0,94.0,1098.0,0.0,0.0,sky is clear,1
94.0,94.0,1098.0,0.0,0.0,sky is clear,1
94.0,94.0,1099.0,0.0,0.0,sky is clear,1
93.0,93.0,1022.0,0.0,0.0,sky is clear,1
93.0,93.0,1023.0,0.0,0.0,sky is clear,1
93.0,93.0,1100.0,0.0,0.0,sky is clear,1
93.0,93.0,1100.0,0.0,0.0,sky is clear,1
92.0,92.0,1099.0,0.0,0.0,sky is clear,1
90.0,90.0,1099.0,0.0,0.0,sky is clear,1
90.0,90.0,1099.0,0.0,0.0,sky is clear,1
89.0,89.0,1099.0,0.0,0.0,sky is clear,1
88.0,88.0,1100.0,0.0,0.0,sky is clear,1
77.0,77.0,1099.0,0.0,0.0,sky is clear,1
80.0,80.0,1099.0,0.0,0.0,sky is clear,1
72.0,72.0,1032.0,0.0,0.0,sky is clear,1
76.0,76.0,1098.0,0.0,0.0,sky is clear,1
83.0,83.0,1097.0,0.0,0.0,sky is clear,2
83.0,83.0,1097.0,0.0,0.0,sky is clear,2
88.0,88.0,1097.0,0.0,0.0,sky is clear,2
88.0,88.0,1097.0,0.0,0.0,sky is clear,2
85.0,85.0,1031.0,0.0,0.0,sky is clear,2
86.0,86.0,1097.0,0.0,0.0,sky is clear,2
86.0,86.0,1097.0,0.0,0.0,sky is clear,2
90.0,90.0,1096.0,0.0,0.0,sky is clear,2
90.0,90.0,1096.0,0.0,0.0,sky is clear,2
91.0,91.0,1096.0,0.0,0.0,sky is clear,2
91.0,91.0,1096.0,0.0,0.0,sky is clear,2
91.0,91.0,1095.0,0.0,0.0,sky is clear,2
91.0,91.0,1095.0,0.0,0.0,sky is clear,2
90.0,90.0,1029.0,0.0,0.0,sky is clear,2
92.0,92.0,1094.0,0.0,0.0,sky is clear,2
92.0,92.0,1094.0,0.0,0.0,sky is clear,2
93.0,93.0,1094.0,0.0,0.0,sky is clear,2
87.0,87.0,1094.0,0.0,0.0,sky is clear,2
68.0,68.0,1017.0,2.0,100.0,sky is clear,3
62.0,62.0,1020.0,3.0,110.0,sky is clear,3
58.0,58.0,1020.0,2.0,90.0,sky is clear,3
46.0,46.0,1024.0,4.0,100.0,sky is clear,4
49.0,49.0,1024.0,5.0,100.0,sky is clear,4
53.0,53.0,1025.0,4.0,110.0,sky is clear,4
49.0,49.0,1026.0,5.0,100.0,sky is clear,4
35.0,35.0,1033.0,4.0,100.0,sky is clear,5
44.0,44.0,1034.0,4.0,100.0,sky is clear,5
41.0,41.0,1034.0,3.0,80.0,sky is clear,5
38.0,38.0,1034.0,2.0,70.0,sky is clear,5
48.0,48.0,1034.0,3.0,90.0,sky is clear,5
48.0,48.0,1034.0,3.0,110.0,sky is clear,5
22.0,22.0,1033.0,9.0,100.0,sky is clear,5
22.0,22.0,1033.0,7.0,110.0,sky is clear,5
22.0,22.0,1031.0,10.0,100.0,sky is clear,5
22.0,22.0,1031.0,10.0,110.0,sky is clear,5
22.0,22.0,1030.0,10.0,110.0,sky is clear,6
23.0,23.0,1030.0,9.0,100.0,sky is clear,6
25.0,25.0,1030.0,9.0,100.0,sky is clear,6
27.0,27.0,1030.0,9.0,100.0,sky is clear,6
27.0,27.0,1030.0,7.0,80.0,sky is clear,6
32.0,32.0,1030.0,6.0,90.0,sky is clear,6
37.0,37.0,1029.0,4.0,100.0,sky is clear,6
37.0,37.0,1029.0,4.0,110.0,sky is clear,6
41.0,41.0,1028.0,4.0,100.0,sky is clear,6
44.0,44.0,1028.0,4.0,100.0,sky is clear,6
41.0,41.0,1027.0,4.0,110.0,sky is clear,6
41.0,41.0,1026.0,4.0,120.0,sky is clear,6
48.0,48.0,1025.0,3.0,130.0,sky is clear,6
48.0,48.0,1024.0,4.0,100.0,sky is clear,6
44.0,44.0,1024.0,3.0,110.0,sky is clear,6
40.0,40.0,1014.0,1.0,0.0,sky is clear,7
43.0,43.0,1013.0,3.0,280.0,sky is clear,8
54.0,54.0,1013.0,3.0,300.0,sky is clear,8
63.0,63.0,1012.0,3.0,340.0,sky is clear,8
68.0,68.0,1012.0,2.0,330.0,sky is clear,8
58.0,58.0,1012.0,2.0,350.0,sky is clear,8
54.0,54.0,1012.0,1.0,350.0,sky is clear,8
53.0,53.0,1012.0,0.0,0.0,sky is clear,8
57.0,57.0,1013.0,2.0,90.0,sky is clear,8
45.0,45.0,1014.0,2.0,100.0,sky is clear,8
53.0,53.0,1014.0,1.0,80.0,sky is clear,8
53.0,53.0,1015.0,2.0,100.0,sky is clear,8
73.0,73.0,1015.0,2.0,90.0,sky is clear,8
67.0,67.0,1016.0,2.0,90.0,sky is clear,8
67.0,67.0,1017.0,2.0,100.0,sky is clear,8
67.0,67.0,1017.0,2.0,120.0,sky is clear,8
67.0,67.0,1017.0,2.0,90.0,sky is clear,8
73.0,73.0,1018.0,3.0,100.0,sky is clear,8
80.0,80.0,1007.0,6.0,200.0,sky is clear,19
93.0,93.0,1019.0,1.0,360.0,sky is clear,26
100.0,100.0,1019.0,0.0,0.0,sky is clear,26
93.0,93.0,1003.0,6.0,310.0,sky is clear,1
87.0,87.0,1003.0,4.0,300.0,sky is clear,1
93.0,93.0,1002.0,1.0,280.0,sky is clear,1
93.0,93.0,1002.0,1.0,200.0,sky is clear,1
93.0,93.0,1003.0,1.0,130.0,sky is clear,1
80.0,80.0,1003.0,1.0,0.0,sky is clear,1
55.0,55.0,1003.0,1.0,330.0,sky is clear,1
55.0,55.0,1003.0,3.0,90.0,sky is clear,1
51.0,51.0,1003.0,3.0,100.0,sky is clear,1
58.0,58.0,1016.0,1.0,200.0,sky is clear,5
58.0,58.0,1016.0,1.0,200.0,sky is clear,5
71.0,71.0,1023.0,9.0,270.0,sky is clear,11
93.0,93.0,1033.0,2.0,20.0,sky is clear,11
87.0,87.0,1033.0,2.0,20.0,sky is clear,12
86.0,86.0,1032.0,1.0,360.0,sky is clear,12
86.0,86.0,1032.0,0.0,0.0,sky is clear,12
80.0,80.0,1031.0,1.0,70.0,sky is clear,12
56.0,56.0,1025.0,6.0,280.0,sky is clear,18
81.0,81.0,1021.0,5.0,240.0,sky is clear,20
80.0,80.0,1022.0,7.0,260.0,sky is clear,20
75.0,75.0,1023.0,7.0,280.0,sky is clear,20
75.0,75.0,1023.0,5.0,280.0,sky is clear,20
75.0,75.0,1027.0,5.0,240.0,sky is clear,21
75.0,75.0,1028.0,4.0,240.0,sky is clear,21
81.0,81.0,1028.0,5.0,290.0,sky is clear,21
80.0,80.0,1028.0,3.0,280.0,sky is clear,21
86.0,86.0,1028.0,2.0,50.0,sky is clear,21
86.0,86.0,1028.0,1.0,50.0,sky is clear,21
65.0,65.0,1028.0,5.0,290.0,sky is clear,21
49.0,49.0,1027.0,4.0,290.0,sky is clear,22
80.0,80.0,1015.0,3.0,40.0,sky is clear,31
86.0,86.0,1015.0,2.0,80.0,sky is clear,31
86.0,86.0,1015.0,1.0,30.0,sky is clear,31
87.0,87.0,1009.0,4.0,310.0,sky is clear,1
93.0,93.0,1009.0,2.0,310.0,sky is clear,1
93.0,93.0,1008.0,3.0,330.0,sky is clear,1
81.0,81.0,1009.0,1.0,230.0,sky is clear,1
93.0,93.0,1009.0,2.0,100.0,sky is clear,1
80.0,80.0,1009.0,2.0,240.0,sky is clear,1
80.0,80.0,1009.0,0.0,0.0,sky is clear,1
93.0,93.0,1009.0,2.0,130.0,sky is clear,1
80.0,80.0,1009.0,3.0,320.0,sky is clear,1
70.0,70.0,1009.0,6.0,310.0,sky is clear,1
66.0,66.0,1011.0,5.0,290.0,sky is clear,1
75.0,75.0,1012.0,2.0,80.0,sky is clear,2
70.0,70.0,1012.0,2.0,70.0,sky is clear,2
70.0,70.0,1012.0,1.0,110.0,sky is clear,2
71.0,71.0,1019.0,8.0,280.0,sky is clear,9
76.0,76.0,1019.0,9.0,280.0,sky is clear,9
70.0,70.0,1020.0,8.0,280.0,sky is clear,9
76.0,76.0,1021.0,9.0,270.0,sky is clear,9
81.0,81.0,1021.0,9.0,270.0,sky is clear,9
75.0,75.0,1022.0,8.0,270.0,sky is clear,9
70.0,70.0,1024.0,3.0,100.0,sky is clear,10
70.0,70.0,1024.0,3.0,70.0,sky is clear,10
81.0,81.0,1017.0,1.0,360.0,sky is clear,12
81.0,81.0,1018.0,6.0,270.0,sky is clear,12
81.0,81.0,1018.0,5.0,270.0,sky is clear,12
81.0,81.0,1018.0,4.0,320.0,sky is clear,12
87.0,87.0,1018.0,2.0,360.0,sky is clear,12
87.0,87.0,1018.0,4.0,270.0,sky is clear,12
65.0,65.0,1024.0,2.0,80.0,sky is clear,13
61.0,61.0,1024.0,1.0,30.0,sky is clear,13
80.0,80.0,1025.0,0.0,0.0,sky is clear,13
80.0,80.0,1025.0,1.0,0.0,sky is clear,13
70.0,70.0,1022.0,1.0,40.0,sky is clear,14
86.0,86.0,1021.0,1.0,90.0,sky is clear,14
86.0,86.0,1021.0,0.0,0.0,sky is clear,14
65.0,65.0,1015.0,1.0,124.0,sky is clear,15
23.0,23.0,1025.0,0.0,0.0,sky is clear,20
23.0,23.0,1025.0,2.0,46.0,sky is clear,20
86.0,86.0,1012.0,2.0,100.0,sky is clear,25
93.0,93.0,1012.0,2.0,90.0,sky is clear,25
93.0,93.0,1013.0,3.0,90.0,sky is clear,25
71.0,71.0,1010.0,1.0,240.0,sky is clear,26
71.0,71.0,1010.0,2.0,230.0,sky is clear,26
87.0,87.0,1010.0,1.0,180.0,sky is clear,26
81.0,81.0,1010.0,1.0,0.0,sky is clear,26
75.0,75.0,1010.0,1.0,40.0,sky is clear,26
81.0,81.0,1009.0,2.0,80.0,sky is clear,26
86.0,86.0,1009.0,3.0,90.0,sky is clear,26
81.0,81.0,1009.0,3.0,80.0,sky is clear,26
81.0,81.0,1009.0,3.0,70.0,sky is clear,26
75.0,75.0,1017.0,4.0,210.0,sky is clear,28
86.0,86.0,1019.0,3.0,100.0,sky is clear,28
86.0,86.0,1020.0,2.0,100.0,sky is clear,28
86.0,86.0,1021.0,3.0,90.0,sky is clear,28
86.0,86.0,1024.0,3.0,80.0,sky is clear,28
65.0,65.0,1044.0,1.0,20.0,sky is clear,30
68.0,68.0,1043.0,1.0,12.0,sky is clear,30
69.0,69.0,1043.0,1.0,15.0,sky is clear,30
66.0,66.0,1040.0,1.0,297.0,sky is clear,30
75.0,75.0,1028.0,0.0,249.0,sky is clear,2
80.0,80.0,1028.0,0.0,206.0,sky is clear,2
85.0,85.0,1027.0,1.0,124.0,sky is clear,2
85.0,85.0,1027.0,1.0,93.0,sky is clear,2
83.0,83.0,1027.0,1.0,87.0,sky is clear,2
80.0,80.0,1027.0,1.0,88.0,sky is clear,2
84.0,84.0,1015.0,0.0,37.0,sky is clear,5
97.0,97.0,1016.0,0.0,211.0,sky is clear,5
82.0,82.0,1015.0,0.0,12.0,sky is clear,5
97.0,97.0,1015.0,1.0,182.0,sky is clear,5
72.0,72.0,1025.0,1.0,257.0,sky is clear,5
72.0,72.0,1014.0,1.0,166.0,sky is clear,6
72.0,72.0,1014.0,0.0,283.0,sky is clear,6
88.0,88.0,1016.0,1.0,302.0,sky is clear,6
87.0,87.0,1016.0,1.0,303.0,sky is clear,6
100.0,100.0,1013.0,2.0,73.0,sky is clear,6
81.0,81.0,1090.0,0.0,352.0,sky is clear,6
94.0,94.0,1016.0,3.0,127.0,sky is clear,6
73.0,73.0,1090.0,0.0,231.0,sky is clear,6
85.0,85.0,1026.0,0.0,231.0,sky is clear,6
91.0,91.0,1016.0,0.0,187.0,sky is clear,6
91.0,91.0,1017.0,0.0,310.0,sky is clear,7
60.0,60.0,1015.0,0.0,172.0,sky is clear,7
93.0,93.0,1015.0,1.0,193.0,sky is clear,7
68.0,68.0,1015.0,0.0,148.0,sky is clear,7
93.0,93.0,1015.0,0.0,143.0,sky is clear,7
95.0,95.0,1013.0,1.0,137.0,sky is clear,7
87.0,87.0,1026.0,2.0,114.0,sky is clear,7
84.0,84.0,1016.0,0.0,346.0,sky is clear,7
84.0,84.0,1016.0,1.0,284.0,sky is clear,7
98.0,98.0,1013.0,0.0,80.0,sky is clear,7
90.0,90.0,1090.0,1.0,74.0,sky is clear,7
83.0,83.0,1016.0,0.0,67.0,sky is clear,7
85.0,85.0,1016.0,0.0,322.0,sky is clear,7
95.0,95.0,1015.0,1.0,72.0,sky is clear,7
100.0,100.0,1016.0,1.0,131.0,sky is clear,7
81.0,81.0,1027.0,2.0,87.0,sky is clear,7
76.0,76.0,1090.0,0.0,181.0,sky is clear,7
72.0,72.0,1090.0,1.0,32.0,sky is clear,7
72.0,72.0,1090.0,1.0,32.0,sky is clear,7
64.0,64.0,1089.0,0.0,181.0,sky is clear,7
54.0,54.0,1017.0,1.0,13.0,sky is clear,7
55.0,55.0,1014.0,2.0,123.0,sky is clear,7
52.0,52.0,1014.0,1.0,260.0,sky is clear,7
78.0,78.0,1024.0,2.0,120.0,sky is clear,10
74.0,74.0,1022.0,0.0,243.0,sky is clear,11
93.0,93.0,1020.0,0.0,207.0,sky is clear,11
68.0,68.0,1033.0,3.0,113.0,sky is clear,11
78.0,78.0,1023.0,3.0,113.0,sky is clear,11
95.0,95.0,1021.0,3.0,113.0,sky is clear,11
84.0,84.0,1024.0,4.0,106.0,sky is clear,11
97.0,97.0,1024.0,2.0,118.0,sky is clear,11
85.0,85.0,1035.0,4.0,106.0,sky is clear,11
86.0,86.0,1026.0,0.0,352.0,sky is clear,11
85.0,85.0,1026.0,0.0,274.0,sky is clear,11
100.0,100.0,1027.0,1.0,72.0,sky is clear,11
87.0,87.0,1026.0,0.0,312.0,sky is clear,11
90.0,90.0,1029.0,0.0,238.0,sky is clear,11
83.0,83.0,1027.0,2.0,96.0,sky is clear,11
72.0,72.0,1038.0,2.0,96.0,sky is clear,11
75.0,75.0,1027.0,0.0,141.0,sky is clear,11
98.0,98.0,1027.0,1.0,59.0,sky is clear,11
75.0,75.0,1100.0,0.0,356.0,sky is clear,11
68.0,68.0,1027.0,1.0,152.0,sky is clear,11
60.0,60.0,1100.0,0.0,305.0,sky is clear,11
89.0,89.0,1028.0,0.0,319.0,sky is clear,11
51.0,51.0,1025.0,0.0,226.0,sky is clear,12
42.0,42.0,1099.0,0.0,352.0,sky is clear,12
54.0,54.0,1025.0,0.0,202.0,sky is clear,12
91.0,91.0,1025.0,0.0,65.0,sky is clear,12
75.0,75.0,1025.0,0.0,346.0,sky is clear,12
94.0,94.0,1025.0,0.0,161.0,sky is clear,12
94.0,94.0,1023.0,0.0,161.0,sky is clear,12
73.0,73.0,1026.0,0.0,327.0,sky is clear,12
85.0,85.0,1029.0,1.0,315.0,sky is clear,13
87.0,87.0,1031.0,2.0,313.0,sky is clear,13
58.0,58.0,1029.0,0.0,16.0,sky is clear,13
59.0,59.0,1039.0,2.0,313.0,sky is clear,13
52.0,52.0,1029.0,0.0,34.0,sky is clear,13
40.0,40.0,1031.0,0.0,262.0,sky is clear,13
47.0,47.0,1100.0,2.0,283.0,sky is clear,13
76.0,76.0,1030.0,2.0,288.0,sky is clear,14
35.0,35.0,1099.0,2.0,288.0,sky is clear,14
37.0,37.0,1099.0,2.0,294.0,sky is clear,14
80.0,80.0,1026.0,2.0,294.0,sky is clear,14
55.0,55.0,1026.0,0.0,276.0,sky is clear,14
82.0,82.0,1027.0,2.0,294.0,sky is clear,14
69.0,69.0,1099.0,2.0,294.0,sky is clear,14
61.0,61.0,1027.0,0.0,94.0,sky is clear,14
85.0,85.0,1024.0,2.0,304.0,sky is clear,14
61.0,61.0,1029.0,2.0,304.0,sky is clear,14
69.0,69.0,1026.0,2.0,248.0,sky is clear,14
55.0,55.0,1025.0,0.0,232.0,sky is clear,14
86.0,86.0,1026.0,1.0,285.0,sky is clear,14
46.0,46.0,1098.0,0.0,348.0,sky is clear,14
82.0,82.0,1027.0,1.0,285.0,sky is clear,14
82.0,82.0,1024.0,1.0,254.0,sky is clear,14
78.0,78.0,1021.0,1.0,271.0,sky is clear,15
73.0,73.0,1085.0,0.0,187.0,sky is clear,16
73.0,73.0,1086.0,0.0,187.0,sky is clear,16
93.0,93.0,1016.0,3.0,134.0,sky is clear,16
73.0,73.0,1019.0,4.0,95.0,sky is clear,16
93.0,93.0,1018.0,1.0,122.0,sky is clear,16
58.0,58.0,1089.0,3.0,92.0,sky is clear,16
